Ceremony,Year,Class,CanonicalCategory,Category,Film,FilmId,Name,Nominees,NomineeIds,Winner,Detail
96,2023,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Barbie,tt1517268,Written by Greta Gerwig & Noah Baumbach,Greta Gerwig|Noah Baumbach,nm1950086|nm0000876,,
96,2023,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Oppenheimer,tt15398776,Written for the screen by Christopher Nolan,Christopher Nolan,nm0634240,,
96,2023,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),Poor Things,tt14230458,Screenplay by Tony McNamara,Tony McNamara,nm1110111,,
96,2023,Writing,WRITING (Adapted Screenplay),WRITING (Adapted Screenplay),The Zone of Interest,tt7160372,Written by Jonathan Glazer,Jonathan Glazer,nm0322242,,
96,2023,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Anatomy of a Fall,tt17009710,Screenplay - Justine Triet and Arthur Harari,Screenplay - Justine Triet|Arthur Harari,nm2630323|nm1932959,TRUE,
96,2023,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),The Holdovers,tt14849194,Written by David Hemingson,David Hemingson,nm0376003,,
96,2023,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Maestro,tt5535276,Written by Bradley Cooper & Josh Singer,Bradley Cooper|Josh Singer,nm0177896|nm1802857,,
96,2023,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),May December,tt13651794,Screenplay by Samy Burch; Story by Samy Burch & Alex Mechanik,Samy Burch|Alex Mechanik,nm2092552|nm2553112,,
96,2023,Writing,WRITING (Original Screenplay),WRITING (Original Screenplay),Past Lives,tt13238346,Written by Celine Song,Celine Song,nm10227660,,
96,2023,Special,JEAN HERSHOLT HUMANITARIAN AWARD,JEAN HERSHOLT HUMANITARIAN AWARD,,,Michelle Satter,Michelle Satter,nm0766385,TRUE,
96,2023,Special,HONORARY AWARD,HONORARY AWARD,,,,Angela Bassett,nm0000291,TRUE,
96,2023,Special,HONORARY AWARD,HONORARY AWARD,,,,Mel Brooks,nm0000316,TRUE,
96,2023,Special,HONORARY AWARD,HONORARY AWARD,,,,Carol Littleton,nm0514746,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Charles Q. Robinson|Nicolas Tsingos|Christophe Chabanne|Mark Vinton|Dolby Laboratories,,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Steve Read|Barry Silverstein,,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Peter Janssens|Goran Stojmenovik|Wouter D’Oosterlinck,,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Michael Perkins|Gerwin Damberg|Trevor Davies|Martin J. Richards,,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Ken Museth|Peter Cucka|Mihai Aldén,nm3093155|nm5961406|nm5961405,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,Jaden Oh,,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),SCIENTIFIC AND TECHNICAL AWARD (Scientific and Engineering Award),,,,F. Sebastian Grassia|Alex Mohr|Sunya Boonyatera|Brett Levin|Jeremy Cowles,,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Bill Beck,,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Gregory T. Niven,,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Yoshitaka Nakatsu|Yoji Nagao|Tsuyoshi Hirao|Tomonori Morizumi|Kazuma Kozuru,,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Arnold Peterson|Elia P. Popov|John Frazier,nm0677009|nm0691333|nm0292594,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Jon G. Belyeu,nm0069781,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,James Eggleton|Delwyn Holroyd,nm1271684|nm6153536,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Jeff Lait|Dan Bailey|Nicholas Avramoussis,,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Oliver Castle|Marcus Schoo|Keith Lackey,nm4424736|nm2695009|nm1515059,TRUE,
96,2023,SciTech,SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),SCIENTIFIC AND TECHNICAL AWARD (Technical Achievement Award),,,,Lucas Miller|Christopher Jon Horvath|Steve LaVietes|Joe Ardent,nm2654749|nm0395735|nm0492027|nm1629541,TRUE,
97,2024,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,The Brutalist,tt8999762,Adrien Brody,Adrien Brody,nm0004778,TRUE,László Tóth
97,2024,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,A Complete Unknown,tt11563598,Timothée Chalamet,Timothée Chalamet,nm3154303,,Bob Dylan
97,2024,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Sing Sing,tt28479262,Colman Domingo,Colman Domingo,nm0231458,,Divine G
97,2024,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,Conclave,tt20215234,Ralph Fiennes,Ralph Fiennes,nm0000146,,Lawrence
97,2024,Acting,ACTOR IN A LEADING ROLE,ACTOR IN A LEADING ROLE,The Apprentice,tt8368368,Sebastian Stan,Sebastian Stan,nm1659221,,Donald Trump
97,2024,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,Anora,tt28607951,Yura Borisov,Yura Borisov,nm5426973,,Igor
97,2024,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,A Real Pain,tt21823606,Kieran Culkin,Kieran Culkin,nm0001085,TRUE,Benji Kaplan
97,2024,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,A Complete Unknown,tt11563598,Edward Norton,Edward Norton,nm0001570,,Pete Seeger
97,2024,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,The Brutalist,tt8999762,Guy Pearce,Guy Pearce,nm0001602,,Harrison Leo Van Buren Sr.
97,2024,Acting,ACTOR IN A SUPPORTING ROLE,ACTOR IN A SUPPORTING ROLE,The Apprentice,tt8368368,Jeremy Strong,Jeremy Strong,nm0834989,,Roy Cohn
97,2024,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Wicked,tt1262426,Cynthia Erivo,Cynthia Erivo,nm7248827,,Elphaba
97,2024,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Emilia Pérez,tt20221436,Karla Sofía Gascón,Karla Sofía Gascón,nm1035423,,Emilia/Manitas
97,2024,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,Anora,tt28607951,Mikey Madison,Mikey Madison,nm5700898,TRUE,Ani
97,2024,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,The Substance,tt17526714,Demi Moore,Demi Moore,nm0000193,,Elisabeth Sparkle
97,2024,Acting,ACTRESS IN A LEADING ROLE,ACTRESS IN A LEADING ROLE,I'm Still Here,tt14961016,Fernanda Torres,Fernanda Torres,nm0868639,,Eunice Paiva
97,2024,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,A Complete Unknown,tt11563598,Monica Barbaro,Monica Barbaro,nm4834815,,Joan Baez
97,2024,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Wicked,tt1262426,Ariana Grande,Ariana Grande,nm3812858,,Galinda/Glinda
97,2024,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,The Brutalist,tt8999762,Felicity Jones,Felicity Jones,nm0428065,,Erzébet Tóth
97,2024,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Conclave,tt20215234,Isabella Rossellini,Isabella Rossellini,nm0000618,,Sister Agnes
97,2024,Acting,ACTRESS IN A SUPPORTING ROLE,ACTRESS IN A SUPPORTING ROLE,Emilia Pérez,tt20221436,Zoe Saldaña,Zoe Saldaña,nm0757855,TRUE,Rita
97,2024,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Flow,tt4772188,"Gints Zilbalodis, Matiss Kaža, Ron Dyens and Gregory Zalcman",Gints Zilbalodis|Matiss Kaža|Ron Dyens|Gregory Zalcman,nm6478535|nm5186633|nm1054433|nm3537684,TRUE,
97,2024,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Inside Out 2,tt22022452,Kelsey Mann and Mark Nielsen,Kelsey Mann|Mark Nielsen,nm1626375|nm0630923,,
97,2024,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Memoir of a Snail,tt23770030,Adam Elliot and Liz Kearney,Adam Elliot|Liz Kearney,nm0254178|nm2782306,,
97,2024,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,Wallace & Gromit: Vengeance Most Fowl,tt17163970,"Nick Park, Merlin Crossingham and Richard Beek",Nick Park|Merlin Crossingham|Richard Beek,nm0661910|nm1271549|nm1485380,,
97,2024,Title,ANIMATED FEATURE FILM,ANIMATED FEATURE FILM,The Wild Robot,tt29623480,Chris Sanders and Jeff Hermann,Chris Sanders|Jeff Hermann,nm0761498|nm1915863,,
97,2024,Title,SHORT FILM (Animated),ANIMATED SHORT FILM,Beautiful Men,tt30835281,Nicolas Keppens and Brecht Van Elslande,Nicolas Keppens|Brecht Van Elslande,nm9479994|nm8653244,,
97,2024,Title,SHORT FILM (Animated),ANIMATED SHORT FILM,In the Shadow of the Cypress,tt28768883,Shirin Sohani and Hossein Molayemi,Shirin Sohani|Hossein Molayemi,nm11580481|nm5548859,TRUE,
97,2024,Title,SHORT FILM (Animated),ANIMATED SHORT FILM,Magic Candies,tt31888603,Daisuke Nishio and Takashi Washio,Daisuke Nishio|Takashi Washio,nm0632788|nm2911605,,
97,2024,Title,SHORT FILM (Animated),ANIMATED SHORT FILM,Wander to Wonder,tt28768679,Nina Gantz and Stienette Bosklopper,Nina Gantz|Stienette Bosklopper,nm2441981|nm0097975,,
97,2024,Title,SHORT FILM (Animated),ANIMATED SHORT FILM,Yuck!,tt28356173,Loïc Espuche and Juliette Marquet,Loïc Espuche|Juliette Marquet,nm7167768|nm9489851,,
97,2024,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,The Brutalist,tt8999762,Lol Crawley,Lol Crawley,nm0187018,TRUE,
97,2024,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Dune: Part Two,tt15239678,Greig Fraser,Greig Fraser,nm0292132,,
97,2024,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Emilia Pérez,tt20221436,Paul Guilhaume,Paul Guilhaume,nm5243556,,
97,2024,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Maria,tt22893404,Ed Lachman,Ed Lachman,nm0005767,,
97,2024,Production,CINEMATOGRAPHY,CINEMATOGRAPHY,Nosferatu,tt5040012,Jarin Blaschke,Jarin Blaschke,nm1144916,,
97,2024,Production,COSTUME DESIGN,COSTUME DESIGN,A Complete Unknown,tt11563598,Arianne Phillips,Arianne Phillips,nm0680218,,
97,2024,Production,COSTUME DESIGN,COSTUME DESIGN,Conclave,tt20215234,Lisy Christl,Lisy Christl,nm0160425,,
97,2024,Production,COSTUME DESIGN,COSTUME DESIGN,Gladiator II,tt9218128,Janty Yates and Dave Crossman,Janty Yates|Dave Crossman,nm0946765|nm0189366,,
97,2024,Production,COSTUME DESIGN,COSTUME DESIGN,Nosferatu,tt5040012,Linda Muir,Linda Muir,nm0611379,,
97,2024,Production,COSTUME DESIGN,COSTUME DESIGN,Wicked,tt1262426,Paul Tazewell,Paul Tazewell,nm3477899,TRUE,
97,2024,Directing,DIRECTING,DIRECTING,Anora,tt28607951,Sean Baker,Sean Baker,nm0048918,TRUE,
97,2024,Directing,DIRECTING,DIRECTING,The Brutalist,tt8999762,Brady Corbet,Brady Corbet,nm1227232,,
97,2024,Directing,DIRECTING,DIRECTING,A Complete Unknown,tt11563598,James Mangold,James Mangold,nm0003506,,
97,2024,Directing,DIRECTING,DIRECTING,Emilia Pérez,tt20221436,Jacques Audiard,Jacques Audiard,nm0002191,,
97,2024,Directing,DIRECTING,DIRECTING,The Substance,tt17526714,Coralie Fargeat,Coralie Fargeat,nm0267287,,
97,2024,Title,DOCUMENTARY (Feature),DOCUMENTARY FEATURE FILM,Black Box Diaries,tt30227076,"Shiori Ito, Eric Nyari and Hanna Aqvilin",Shiori Ito|Eric Nyari|Hanna Aqvilin,nm10340152|nm3552229|nm8687719,,
97,2024,Title,DOCUMENTARY (Feature),DOCUMENTARY FEATURE FILM,No Other Land,tt30953759,"Basel Adra, Rachel Szor, Hamdan Ballal and Yuval Abraham",Basel Adra|Rachel Szor|Hamdan Ballal|Yuval Abraham,nm15732719|nm15732722|nm15732720|nm15732721,TRUE,
97,2024,Title,DOCUMENTARY (Feature),DOCUMENTARY FEATURE FILM,Porcelain War,tt30294282,"Brendan Bellomo, Slava Leontyev, Aniela Sidorska and Paula DuPre' Pesmen",Brendan Bellomo|Slava Leontyev|Aniela Sidorska|Paula DuPre' Pesmen,nm2252386|nm13731165|nm4527585|nm0243462,,
97,2024,Title,DOCUMENTARY (Feature),DOCUMENTARY FEATURE FILM,Soundtrack to a Coup d'Etat,tt14452174,"Johan Grimonprez, Daan Milius and Rémi Grellety",Johan Grimonprez|Daan Milius|Rémi Grellety,nm1431615|nm4210363|nm4009159,,
97,2024,Title,DOCUMENTARY (Feature),DOCUMENTARY FEATURE FILM,Sugarcane,tt30319854,"Julian Brave NoiseCat, Emily Kassie and Kellen Quinn",Julian Brave NoiseCat|Emily Kassie|Kellen Quinn,nm11927478|nm3354131|nm2062930,,
97,2024,Title,DOCUMENTARY (Short Subject),DOCUMENTARY SHORT FILM,Death by Numbers,tt33385063,Kim A. Snyder and Janique L. Robillard,Kim A. Snyder|Janique L. Robillard,nm0811502|nm4953625,,
97,2024,Title,DOCUMENTARY (Short Subject),DOCUMENTARY SHORT FILM,"I Am Ready, Warden",tt31556921,Smriti Mundhra and Maya Gnyp,Smriti Mundhra|Maya Gnyp,nm0612731|nm3849774,,
97,2024,Title,DOCUMENTARY (Short Subject),DOCUMENTARY SHORT FILM,Incident,tt27990245,Bill Morrison and Jamie Kalven,Bill Morrison|Jamie Kalven,nm0994484|nm7758108,,
97,2024,Title,DOCUMENTARY (Short Subject),DOCUMENTARY SHORT FILM,Instruments of a Beating Heart,tt32280470,Ema Ryan Yamazaki and Eric Nyari,Ema Ryan Yamazaki|Eric Nyari,nm3655292|nm3552229,,
97,2024,Title,DOCUMENTARY (Short Subject),DOCUMENTARY SHORT FILM,The Only Girl in the Orchestra,tt29497240,Molly O'Brien and Lisa Remington,Molly O'Brien|Lisa Remington,nm0639739|nm1919152,TRUE,
97,2024,Production,FILM EDITING,FILM EDITING,Anora,tt28607951,Sean Baker,Sean Baker,nm0048918,TRUE,
97,2024,Production,FILM EDITING,FILM EDITING,The Brutalist,tt8999762,David Jancso,David Jancso,nm0417347,,
97,2024,Production,FILM EDITING,FILM EDITING,Conclave,tt20215234,Nick Emerson,Nick Emerson,nm2512313,,
97,2024,Production,FILM EDITING,FILM EDITING,Emilia Pérez,tt20221436,Juliette Welfling,Juliette Welfling,nm0919761,,
97,2024,Production,FILM EDITING,FILM EDITING,Wicked,tt1262426,Myron Kerstein,Myron Kerstein,nm0450005,,
97,2024,Title,INTERNATIONAL FEATURE FILM,INTERNATIONAL FEATURE FILM,Emilia Pérez,tt20221436,France,,,,
97,2024,Title,INTERNATIONAL FEATURE FILM,INTERNATIONAL FEATURE FILM,Flow,tt4772188,Latvia,,,,
97,2024,Title,INTERNATIONAL FEATURE FILM,INTERNATIONAL FEATURE FILM,The Girl with the Needle,tt10236164,Denmark,,,,
97,2024,Title,INTERNATIONAL FEATURE FILM,INTERNATIONAL FEATURE FILM,I'm Still Here,tt14961016,Brazil,,,TRUE,
97,2024,Title,INTERNATIONAL FEATURE FILM,INTERNATIONAL FEATURE FILM,The Seed of the Sacred Fig,tt32178949,Germany,,,,
97,2024,Production,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,A Different Man,tt21097228,"Mike Marino, David Presto and Crystal Jurado",Mike Marino|David Presto|Crystal Jurado,nm0002514|nm1404648|nm10455135,,
97,2024,Production,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,Emilia Pérez,tt20221436,"Julia Floch Carbonel, Emmanuel Janvier and Jean-Christophe Spadaccini",Julia Floch Carbonel|Emmanuel Janvier|Jean-Christophe Spadaccini,nm2086842|nm13243014|nm0816504,,
97,2024,Production,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,Nosferatu,tt5040012,"David White, Traci Loader and Suzanne Stokes-Munton",David White|Traci Loader|Suzanne Stokes-Munton,nm0924675|nm0516365|nm0831404,,
97,2024,Production,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,The Substance,tt17526714,"Pierre-Olivier Persin, Stéphanie Guillon and Marilyne Scarselli",Pierre-Olivier Persin|Stéphanie Guillon|Marilyne Scarselli,nm1031952|nm1213050|nm3388862,TRUE,
97,2024,Production,MAKEUP AND HAIRSTYLING,MAKEUP AND HAIRSTYLING,Wicked,tt1262426,"Frances Hannon, Laura Blount and Sarah Nuth",Frances Hannon|Laura Blount|Sarah Nuth,nm0360470|nm3368818|nm2942968,,
97,2024,Music,MUSIC (Original Score),MUSIC (Original Score),The Brutalist,tt8999762,Daniel Blumberg,Daniel Blumberg,nm11771045,TRUE,
97,2024,Music,MUSIC (Original Score),MUSIC (Original Score),Conclave,tt20215234,Volker Bertelmann,Volker Bertelmann,nm2890617,,
97,2024,Music,MUSIC (Original Score),MUSIC (Original Score),Emilia Pérez,tt20221436,Clément Ducol and Camille,Clément Ducol|Camille,nm4711393|nm1722079,,
97,2024,Music,MUSIC (Original Score),MUSIC (Original Score),Wicked,tt1262426,John Powell and Stephen Schwartz,John Powell|Stephen Schwartz,nm0694173|nm0777451,,
97,2024,Music,MUSIC (Original Score),MUSIC (Original Score),The Wild Robot,tt29623480,Kris Bowers,Kris Bowers,nm3929283,,
97,2024,Music,MUSIC (Original Song),MUSIC (Original Song),Emilia Pérez,tt20221436,"Music by Clément Ducol and Camille; Lyric by Clément Ducol, Camille and Jacques Audiard",Clément Ducol|Camille|Jacques Audiard,nm4711393|nm1722079|nm0002191,TRUE,El Mal
97,2024,Music,MUSIC (Original Song),MUSIC (Original Song),The Six Triple Eight,tt24458622,Music and Lyric by Diane Warren,Diane Warren,nm0005534,,The Journey
97,2024,Music,MUSIC (Original Song),MUSIC (Original Song),Sing Sing,tt28479262,Music and Lyric by Abraham Alexander and Adrian Quesada,Abraham Alexander|Adrian Quesada,nm11153958|nm2557663,,Like A Bird
97,2024,Music,MUSIC (Original Song),MUSIC (Original Song),Emilia Pérez,tt20221436,Music and Lyric by Camille and Clément Ducol,Camille|Clément Ducol,nm1722079|nm4711393,,Mi Camino
97,2024,Music,MUSIC (Original Song),MUSIC (Original Song),Elton John: Never Too Late,tt20316978,"Music and Lyric by Elton John, Brandi Carlile, Andrew Watt and Bernie Taupin",Elton John|Brandi Carlile|Andrew Watt|Bernie Taupin,nm0005056|nm1848488|nm3353159|nm0005479,,Never Too Late
97,2024,Title,BEST PICTURE,BEST PICTURE,Anora,tt28607951,"Alex Coco, Samantha Quan and Sean Baker, Producers",Alex Coco|Samantha Quan|Sean Baker,nm7866544|nm1013476|nm0048918,TRUE,
97,2024,Title,BEST PICTURE,BEST PICTURE,The Brutalist,tt8999762,"Nick Gordon, Brian Young, Andrew Morrison, D.J. Gugenheim and Brady Corbet, Producers",Nick Gordon|Brian Young|Andrew Morrison|D.J. Gugenheim|Brady Corbet,nm0330482|nm1491945|nm6513341|nm1486759|nm1227232,,
97,2024,Title,BEST PICTURE,BEST PICTURE,A Complete Unknown,tt11563598,"Fred Berger, James Mangold and Alex Heineman, Producers",Fred Berger|James Mangold|Alex Heineman,nm1757754|nm0003506|nm2670366,,
97,2024,Title,BEST PICTURE,BEST PICTURE,Conclave,tt20215234,"Tessa Ross, Juliette Howell and Michael A. Jackman, Producers",Tessa Ross|Juliette Howell|Michael A. Jackman,nm0743882|nm0397998|nm0413182,,
97,2024,Title,BEST PICTURE,BEST PICTURE,Dune: Part Two,tt15239678,"Mary Parent, Cale Boyter, Tanya Lapointe and Denis Villeneuve, Producers",Mary Parent|Cale Boyter|Tanya Lapointe|Denis Villeneuve,nm0661289|nm1212547|nm7069070|nm0898288,,
97,2024,Title,BEST PICTURE,BEST PICTURE,Emilia Pérez,tt20221436,"Pascal Caucheteux and Jacques Audiard, Producers",Pascal Caucheteux|Jacques Audiard,nm0146434|nm0002191,,
97,2024,Title,BEST PICTURE,BEST PICTURE,I'm Still Here,tt14961016,"Maria Carlota Bruno and Rodrigo Teixeira, Producers",Maria Carlota Bruno|Rodrigo Teixeira,nm1750060|nm2095560,,
97,2024,Title,BEST PICTURE,BEST PICTURE,Nickel Boys,tt23055660,"Dede Gardner, Jeremy Kleiner and Joslyn Barnes, Producers",Dede Gardner|Jeremy Kleiner|Joslyn Barnes,nm0306890|nm1250070|nm0055656,,
97,2024,Title,BEST PICTURE,BEST PICTURE,The Substance,tt17526714,"Coralie Fargeat and Tim Bevan & Eric Fellner, Producers",Coralie Fargeat|Tim Bevan|Eric Fellner,nm0267287|nm0079677|nm0271479,,
97,2024,Title,BEST PICTURE,BEST PICTURE,Wicked,tt1262426,"Marc Platt, Producer",Marc Platt,nm0686887,,
97,2024,Production,ART DIRECTION,PRODUCTION DESIGN,The Brutalist,tt8999762,Production Design: Judy Becker; Set Decoration: Patricia Cuccia,Judy Becker|Patricia Cuccia,nm0065473|nm0190966,,
97,2024,Production,ART DIRECTION,PRODUCTION DESIGN,Conclave,tt20215234,Production Design: Suzie Davies; Set Decoration: Cynthia Sleiter,Suzie Davies|Cynthia Sleiter,nm0203990|nm0003775,,
97,2024,Production,ART DIRECTION,PRODUCTION DESIGN,Dune: Part Two,tt15239678,Production Design: Patrice Vermette; Set Decoration: Shane Vieau,Patrice Vermette|Shane Vieau,nm0894411|nm0896580,,
97,2024,Production,ART DIRECTION,PRODUCTION DESIGN,Nosferatu,tt5040012,Production Design: Craig Lathrop; Set Decoration: Beatrice Brentnerová,Craig Lathrop|Beatrice Brentnerová,nm0490154|nm1492239,,
97,2024,Production,ART DIRECTION,PRODUCTION DESIGN,Wicked,tt1262426,Production Design: Nathan Crowley; Set Decoration: Lee Sandales,Nathan Crowley|Lee Sandales,nm0189769|nm0761227,TRUE,
97,2024,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),A Lien,tt27655666,Sam Cutler-Kreutz and David Cutler-Kreutz,Sam Cutler-Kreutz|David Cutler-Kreutz,nm4972708|nm9877582,,
97,2024,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),Anuja,tt27654431,Adam J. Graves and Suchitra Mattai,Adam J. Graves|Suchitra Mattai,nm12809780|nm11820954,,
97,2024,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),I'm Not a Robot,tt19837932,Victoria Warmerdam and Trent,Victoria Warmerdam|Trent,nm6255610|nm0686692,TRUE,
97,2024,Title,SHORT FILM (Live Action),SHORT FILM (Live Action),The Last Ranger,tt15802124,Cindy Lee and Darwin Shaw,Cindy Lee|Darwin Shaw,nm8305829|nm0787430,,
